transaction_id,transaction_date,store_id,store_name,store_city,store_region,customer_id,first_name,email,customer_phone,loyalty_status,customer_since,product_id,product_name,product_category,unit_price,quantity,promotion_id,promotion_name,discount_percentage,total_price,discount_amount,final_amount,month,day_of_week,customer_tenure_days
T4607,2023-03-30 08:49:05,S19,HCL Mart Chandigarh,Chandigarh,North,C088,Anil,anil36@gmail.com,8723401586,Silver,2022-09-01,P156,Cooking Oil 1L,Grocery,180,1,PR14,Mid-Week Treats,8,180,14.4,165.6,3,3,210
T5843,2024-08-04 14:02:43,S09,HCL Mart Lucknow,Lucknow,North,C129,Sita,sita94@gmail.com,9421217686,Silver,2023-09-10,P272,Socks Pack,Apparel,399,2,,,0,798,0.0,798.0,8,6,329
T1357,2024-05-29 20:08:00,S11,HCL Mart Chennai,Chennai,South,C062,Sara,sara11@gmail.com,7812932382,Bronze,2022-04-16,P371,Atta 5kg,Grocery,350,1,,,0,350,0.0,350.0,5,2,774
T2163,2024-05-16 05:02:52,S03,HCL Mart Chandigarh,Chandigarh,North,C057,Anil,anil76@gmail.com,7845612116,Gold,2024-03-05,P320,Wireless Mouse,Electronics,1200,2,,,0,2400,0.0,2400.0,5,3,72
T6994,2024-01-08 22:44:51,S17,HCL Mart Guwahati,Guwahati,East,C177,Ravi,ravi52@gmail.com,9326669504,Silver,2023-06-09,P197,Wireless Mouse,Electronics,1200,5,PR03,Electronics Bonanza,15,6000,900.0,5100.0,1,0,213
T4090,2024-08-28 22:18:00,S18,HCL Mart Kolkata,Kolkata,East,C192,Sara,sara13@gmail.com,8685443156,Bronze,2024-03-27,P136,Jeans,Apparel,1999,1,,,0,1999,0.0,1999.0,8,2,154
T7180,2024-03-08 03:16:12,S19,HCL Mart Lucknow,Lucknow,North,C043,Sara,sara57@gmail.com,9255402607,Silver,2022-05-26,P396,Table Lamp,Home Decor,1200,1,,,0,1200,0.0,1200.0,3,4,652
T6584,2023-01-06 20:47:20,S14,HCL Mart Chennai,Chennai,South,C081,Sara,sara16@gmail.com,8504174994,Silver,2022-10-04,P309,Rice Bag 5kg,Grocery,450,1,,,0,450,0.0,450.0,1,4,94
T5086,2023-07-20 12:21:01,S11,HCL Mart Bangalore,Bangalore,South,C043,Sara,sara57@gmail.com,9255402607,Silver,2022-05-26,P252,iPhone Charger,Electronics,999,2,PR02,Apparel Fest,20,1998,399.6,1598.4,7,3,420
T6254,2024-05-14 06:10:49,S16,HCL Mart Kolkata,Kolkata,East,C055,John,john56@gmail.com,7226707338,Gold,2021-01-21,P378,Hoodie,Apparel,-1499,2,PR02,Apparel Fest,20,2998,599.6,2398.4,5,1,1209
T2891,2023-07-13 15:51:36,S03,HCL Mart Ahmedabad,Ahmedabad,West,C182,John,john24@gmail.com,7698883776,Silver,2021-05-18,P117,Jeans,Apparel,1999,3,,,0,5997,0.0,5997.0,7,3,786
T1580,2024-02-20 12:00:00,S15,HCL Mart Bangalore,Bangalore,South,C191,Aman,aman50@gmail.com,8103422589,Platinum,2023-11-01,P446,Jeans,Apparel,1999,1,PR04,Flash Sale,5,1999,99.95,1899.05,2,1,111
T3320,2023-06-15 16:52:52,S13,HCL Mart Chandigarh,Chandigarh,North,C165,Sara,sara16@gmail.com,8549228157,Silver,2023-03-10,P257,Cushion Cover,Home Decor,299,2,,,0,598,0.0,598.0,6,3,97
T4533,2023-09-16 02:31:37,S02,HCL Mart Chandigarh,Chandigarh,North,C030,Aman,aman37@gmail.com,9869600959,Gold,2022-09-27,P323,Wall Clock,Home Decor,899,3,,,0,2697,0.0,2697.0,9,5,354
T2692,2024-07-12 10:42:17,S10,HCL Mart Ahmedabad,Ahmedabad,West,C092,Anil,anil48@gmail.com,9252562387,Gold,2023-07-31,P342,Table Lamp,Home Decor,1200,2,PR11,Holiday Joy,18,2400,432.0,1968.0,7,4,347
T1863,2024-08-06 14:20:00,S15,HCL Mart Bangalore,Bangalore,South,C136,John,john90@gmail.com,7784610552,Silver,2024-05-29,P301,Power Bank,Electronics,1500,3,,,0,4500,0.0,4500.0,8,1,69
T5735,2024-02-29 00:02:05,S02,HCL Mart Pune,Pune,West,C123,Aman,aman40@gmail.com,9240045094,Bronze,2022-05-24,P262,T-Shirt,Apparel,799,5,,,0,3995,0.0,3995.0,2,3,646
T7110,2024-07-14 08:27:11,S19,HCL Mart Lucknow,Lucknow,North,C125,Ravi,ravi69@gmail.com,7823525911,Silver,2023-03-11,P221,T-Shirt,Apparel,799,2,,,0,1955,0.0,1598.0,7,6,491
T3381,2023-02-21 14:49:51,S10,HCL Mart Delhi,Delhi,North,C168,Vikram,vikram97@gmail.com,8977670368,Gold,2021-04-08,P307,Wall Clock,Home Decor,899,1,,,0,899,0.0,899.0,2,1,684
T3379,2024-07-27 22:15:12,S19,HCL Mart Chandigarh,Chandigarh,North,C187,Ravi,ravi10@gmail.com,7000770266,Silver,2022-02-07,P340,Cooking Oil 1L,Grocery,180,5,,,0,900,0.0,900.0,7,5,901
T5929,2023-03-07 10:26:38,S18,HCL Mart Guwahati,Guwahati,East,C041,Sita,sita69@gmail.com,9810920508,Platinum,2022-04-01,P295,Wall Clock,Home Decor,899,2,,,0,1798,0.0,1798.0,3,1,340
T7044,2024-09-13 12:31:00,S18,HCL Mart Chandigarh,Chandigarh,North,C100,Sara,sara44@gmail.com,8177622978,Bronze,2022-05-05,P172,Rice Bag 5kg,Grocery,450,3,,,0,1350,0.0,1350.0,9,4,862
T4559,2024-02-08 19:58:29,S01,HCL Mart Delhi,Delhi,North,C043,Sara,sara57@gmail.com,9255402607,Silver,2022-05-26,P489,Socks Pack,Apparel,399,3,PR12,Spring Collection Launch,7,1197,83.79,1113.21,2,3,623
T2117,2023-10-22 13:47:45,S11,HCL Mart Chennai,Chennai,South,C104,Anil,anil45@gmail.com,7800924672,Bronze,2023-02-15,P244,Cooking Oil 1L,Grocery,180,3,,,0,540,0.0,540.0,10,6,249
T2542,2024-04-19 21:47:08,S14,HCL Mart Mumbai,Mumbai,West,C025,Sita,sita32@gmail.com,9887358143,Platinum,2023-10-07,P292,USB-C Cable,Electronics,500,5,PR04,Flash Sale,5,2500,125.0,2375.0,4,4,195
T4793,2023-06-05 03:49:46,S18,HCL Mart Bhubaneswar,Bhubaneswar,East,C068,Ravi,ravi62@gmail.com,8352219421,Platinum,2022-06-22,P482,Wall Clock,Home Decor,899,4,PR07,Black Friday,30,3596,1078.8,2517.2,6,0,348
T6381,2023-01-09 05:58:55,S03,HCL Mart Guwahati,Guwahati,East,C156,Priya,priya68@gmail.com,7118890175,Silver,2022-05-02,P329,iPhone Charger,Electronics,999,1,,,0,999,0.0,999.0,1,0,252
T7437,2024-09-17 21:41:40,S18,HCL Mart Kolkata,Kolkata,East,C178,Anil,anil66@gmail.com,8653448359,Bronze,2022-06-06,P154,Atta 5kg,Grocery,350,5,,,0,1750,0.0,1750.0,9,1,834
T5595,2024-11-15 12:15:31,S10,HCL Mart Delhi,Delhi,North,C160,John,john43@gmail.com,9628188906,Silver,2023-03-13,P229,Atta 5kg,Grocery,350,3,PR02,Apparel Fest,20,1050,210.0,840.0,11,4,613
T7022,2024-02-27 09:45:14,S07,HCL Mart Kolkata,Kolkata,East,C080,Anil,anil87@gmail.com,7742555822,Silver,2021-07-16,P456,Rice Bag 5kg,Grocery,450,1,,,0,450,0.0,450.0,2,1,956
T6588,2023-05-12 19:07:10,S13,HCL Mart Lucknow,Lucknow,North,C170,Priya,priya91@gmail.com,9750936563,Bronze,2022-02-28,P480,Wall Clock,Home Decor,899,3,,,0,2697,0.0,2697.0,5,4,438
T4259,2024-01-27 01:41:24,S05,HCL Mart Hyderabad,Hyderabad,South,C021,Sara,sara56@gmail.com,7810614442,Platinum,2021-09-16,P285,T-Shirt,Apparel,799,1,,,0,799,0.0,799.0,1,5,863
T6323,2024-12-31 18:23:08,S07,HCL Mart Ahmedabad,Ahmedabad,West,C061,Sita,sita31@gmail.com,9984224288,Gold,2023-07-19,P268,Cooking Oil 1L,Grocery,180,2,PR06,Back to School,10,360,36.0,324.0,12,1,531
T5553,2025-09-18 00:00:00,S15,HCL Mart Bangalore,Bangalore,South,C191,Sita,sita19@gmail.com,9981576575,Gold,2024-10-03,P307,Wireless Mouse,Electronics,1200,1,PR14,Mid-Week Treats,8,1200,96.0,1104.0,9,3,350
T3501,2025-02-06 00:00:00,S17,HCL Mart Ahmedabad,Ahmedabad,West,C036,John,john39@gmail.com,9310887747,Silver,2024-05-09,P218,Atta 5kg,Grocery,350,5,,,0,1750,0.0,1750.0,2,3,273
T7181,2024-11-07 15:34:49,S06,HCL Mart Delhi,Delhi,North,C200,John,john53@gmail.com,7710354100,Platinum,2023-06-15,P333,Atta 5kg,Grocery,350,2,PR04,Flash Sale,5,700,35.0,665.0,11,3,511
T5246,2023-07-18 02:21:35,S16,HCL Mart Guwahati,Guwahati,East,C054,Aman,aman43@gmail.com,9152102743,Gold,2023-02-12,P421,Wireless Mouse,Electronics,1200,3,,,0,3600,0.0,3600.0,7,1,156
T7200,2024-09-12 10:36:33,S12,HCL Mart Lucknow,Lucknow,North,C064,Vikram,vikram90@gmail.com,9980057127,Silver,2021-09-23,P297,Rice Bag 5kg,Grocery,450,4,,,0,1800,0.0,1800.0,9,3,1085
T7208,2024-08-19 07:44:50,S12,HCL Mart Lucknow,Lucknow,North,C005,Aman,aman31@gmail.com,7032381842,Platinum,2020-12-28,P336,Socks Pack,Apparel,399,4,PR12,Spring Collection Launch,7,1596,111.72,1484.28,8,0,1330
T6608,2024-08-22 16:20:33,S18,HCL Mart Kolkata,Kolkata,East,C097,Sara,sara50_at_gmail.com,7015536052,Platinum,2021-07-18,P212,Hoodie,Apparel,1499,3,PR10,Member Exclusive,12,4497,539.64,3957.36,8,3,1131
T4318,2023-09-11 16:38:53,S05,HCL Mart Hyderabad,Hyderabad,South,C106,Ravi,ravi88@gmail.com,9478751446,Gold,2022-08-21,P470,USB-C Cable,Electronics,500,4,PR12,Spring Collection Launch,7,2000,140.0,1860.0,9,0,386
T6266,2023-08-30 10:27:24,S06,HCL Mart Hyderabad,Hyderabad,South,C082,John,john43@gmail.com,8709127612,Platinum,2021-05-19,P452,Rice Bag 5kg,Grocery,450,5,,,0,2250,0.0,2250.0,8,2,833
T7166,2024-09-24 23:23:55,S07,HCL Mart Pune,Pune,West,C089,Vikram,vikram47@gmail.com,9570465301,Platinum,2022-06-06,P485,Hoodie,Apparel,1499,1,PR02,Apparel Fest,20,1499,299.8,1199.2,9,1,841
DUPLICATE_ID,2023-11-06 11:31:00,S03,HCL Mart Kolkata,Kolkata,East,C146,Priya,priya89@gmail.com,8737633847,Silver,2023-04-30,P195,T-Shirt,Apparel,799,3,,,0,2397,0.0,2397.0,11,0,190
T5987,2024-05-02 09:39:52,S15,HCL Mart Kolkata,Kolkata,East,C003,John,john23@gmail.com,9352244646,Gold,2024-04-07,P133,Socks Pack,Apparel,399,4,PR10,Member Exclusive,12,1596,191.52,1404.48,5,3,25
T5106,2024-04-20 08:28:41,S13,HCL Mart Guwahati,Guwahati,East,C161,Aman,aman86@gmail.com,7722812579,Platinum,2021-10-07,P495,Cushion Cover,Home Decor,299,1,,,0,299,0.0,299.0,4,5,926
T6197,2023-09-11 13:42:42,S15,HCL Mart Bangalore,Bangalore,South,C147,Anil,anil67@gmail.com,8195965390,Platinum,2022-07-17,P325,Table Lamp,Home Decor,1200,1,,,0,1200,0.0,1200.0,9,0,421
T6608,2024-08-22 16:20:33,S18,HCL Mart Kolkata,Kolkata,East,C097,Sara,sara50_at_gmail.com,7015536052,Platinum,2021-07-18,P212,Hoodie,Apparel,1499,3,PR10,Member Exclusive,12,4497,539.64,3957.36,8,3,1131
T3317,2023-11-07 18:04:14,S16,HCL Mart Ahmedabad,Mumbai,North,C118,Sita,sita95@gmail.com,7453716478,Platinum,2023-02-17,P250,Socks Pack,Apparel,399,4,PR04,Flash Sale,5,1596,79.8,1516.2,11,1,263
T3053,2023-03-22 11:35:19,S09,HCL Mart Bangalore,Bangalore,South,C093,Aman,aman73@gmail.com,8315191283,Platinum,2021-06-10,P106,Hoodie,Apparel,1499,4,,,0,5996,0.0,5996.0,3,2,650
T2777,2025-07-26 00:00:00,S13,HCL Mart Lucknow,Lucknow,North,C009,Sita,sita17@gmail.com,7621573537,Bronze,2024-10-09,P304,iPhone Charger,Electronics,999,5,,,0,4995,0.0,4995.0,7,5,290
T4456,2023-10-01 18:20:46,S07,HCL Mart Pune,Pune,West,C133,Sara,sara54@gmail.com,7120148147,Gold,2023-01-19,P221,T-Shirt,Apparel,799,3,,,0,2397,0.0,2397.0,10,6,255
T5276,2024-09-24 11:57:41,S04,HCL Mart Kolkata,Kolkata,East,C178,Aman,aman50@gmail.com,9893271585,Gold,2021-10-24,P272,Cushion Cover,Home Decor,299,5,,,0,1495,0.0,1495.0,9,1,1066
T3537,2024-01-20 23:37:10,S04,HCL Mart Chennai,Chennai,South,C127,Aman,aman26@gmail.com,8435131961,Gold,2022-09-19,P292,USB-C Cable,Electronics,500,4,PR09,Weekend Blast,5,2000,100.0,1900.0,1,5,488
T6022,2024-12-26 11:03:30,S07,HCL Mart Bangalore,Bangalore,South,C068,Ravi,ravi62@gmail.com,8352219421,Platinum,2022-06-22,P453,Sugar 1kg,Grocery,50,3,,,0,150,0.0,150.0,12,3,918
T5751,2023-07-01 13:08:39,S12,HCL Mart Chennai,Chennai,South,C027,Aman,aman56@gmail.com,8283544151,Bronze,2023-04-16,P465,Atta 5kg,Grocery,350,2,,,0,700,0.0,700.0,7,5,76
T2593,2024-04-06 19:20:49,S01,HCL Mart Hyderabad,Hyderabad,South,C183,Anil,anil10@gmail.com,7532263887,Bronze,2022-06-07,P281,Cooking Oil 1L,Grocery,180,3,,,0,540,0.0,540.0,4,5,669
T2724,2024-04-01 20:01:16,S17,HCL Mart Bangalore,Bangalore,South,C092,Priya,priya83@gmail.com,7926368433,Bronze,2023-06-26,P420,Socks Pack,Apparel,399,2,,,0,798,0.0,798.0,4,0,280
T6475,2024-03-20 06:27:44,S05,HCL Mart Chandigarh,Chandigarh,North,C025,Sita,sita32@gmail.com,9887358143,Platinum,2023-10-07,P235,Sugar 1kg,Grocery,50,1,PR02,Apparel Fest,20,50,10.0,40.0,3,2,165
T3612,2023-12-04 13:54:17,S04,HCL Mart Pune,Pune,West,C119,Ravi,ravi39@gmail.com,7821021058,Silver,2022-02-09,P202,Wall Clock,Home Decor,899,2,,,0,1798,0.0,1798.0,12,0,663
DUPLICATE_ID,2023-11-26 08:23:25,S07,HCL Mart Mumbai,Mumbai,West,C138,Sita,sita53@gmail.com,7382956874,Bronze,2021-07-09,P182,Cooking Oil 1L,Grocery,180,2,,,0,360,0.0,360.0,11,6,870
T1491,2024-02-24 18:29:00,S12,HCL Mart Chennai,Chennai,South,C055,Sara,sara20@gmail.com,7822804572,Silver,2022-07-18,P189,Wireless Mouse,Electronics,1200,1,,,0,1200,0.0,1200.0,2,5,586
DUPLICATE_ID,2024-02-25 19:47:00,S02,HCL Mart Lucknow,Lucknow,North,C017,Ravi,ravi59@gmail.com,8494212947,Platinum,2023-04-19,P135,Hoodie,Apparel,1499,4,,,0,5996,0.0,5996.0,2,6,312
T3911,2024-04-07 21:53:05,S04,HCL Mart Guwahati,Guwahati,East,C137,Anil,anil40@gmail.com,8257746535,Silver,2023-09-26,P156,Jeans,Apparel,1999,1,,,0,1999,0.0,1999.0,4,6,194
T2007,2023-06-09 12:31:11,S12,HCL Mart Lucknow,Lucknow,North,C097,Sara,sara50@gmail.com,7015536052,Platinum,2021-07-18,P188,Wireless Mouse,Electronics,1200,4,PR13,End of Season Sale,40,4800,1920.0,2880.0,6,4,691
T7030,2023-07-16 22:41:20,S11,HCL Mart Chandigarh,Chandigarh,North,C130,Ravi,ravi49@gmail.com,8220197589,Platinum,2023-06-03,P290,Table Lamp,Home Decor,1200,2,,,0,2400,0.0,2400.0,7,6,43
T3504,2023-04-25 09:18:30,S16,HCL Mart Guwahati,Guwahati,East,C023,Anil,anil18@gmail.com,8787163336,Bronze,2020-12-23,P406,Cushion Cover,Home Decor,299,4,PR13,End of Season Sale,40,1196,478.4,717.6,4,1,853
T5640,2023-11-17 09:28:43,S05,HCL Mart Bhubaneswar,Bhubaneswar,East,C147,Vikram,vikram14@gmail.com,9015487088,Bronze,2021-01-12,P352,Cushion Cover,Home Decor,299,2,,,0,598,0.0,598.0,11,4,1039
T3315,2024-03-09 13:54:57,S18,HCL Mart Chennai,Chennai,South,C095,Anil,anil68@gmail.com,7239265187,Silver,2021-08-23,P483,Wireless Mouse,Electronics,1200,2,,,0,2400,0.0,2400.0,3,5,929
T3555,2024-12-28 03:18:06,S03,HCL Mart Bhubaneswar,Bhubaneswar,East,C103,Sara,sara67@gmail.com,8311372378,Gold,2024-01-17,P334,USB-C Cable,Electronics,500,2,,,0,1000,0.0,1000.0,12,5,346
T2418,2023-12-01 07:02:53,S19,HCL Mart Bangalore,Bangalore,South,C159,Vikram,vikram50@gmail.com,8763594024,Gold,2021-11-01,P330,iPhone Charger,Electronics,999,3,,,0,2997,0.0,2997.0,12,4,760
T4097,2024-12-07 00:00:00,S10,HCL Mart Delhi,Delhi,North,C157,Sara,sara91@gmail.com,8684850640,Bronze,2024-01-31,P342,Table Lamp,Home Decor,1200,2,,,0,2400,0.0,2400.0,12,5,311
T1026,2024-01-05 10:21:00,S11,HCL Mart Delhi,Delhi,North,C082,Anil,anil40@gmail.com,8010212231,Bronze,2022-04-01,P176,Hoodie,Apparel,1499,3,PR04,Flash Sale,5,4497,224.85,4272.15,1,4,644
T3410,2024-07-26 12:20:15,S20,HCL Mart Mumbai,Mumbai,West,C094,John,john86@gmail.com,9638126678,Platinum,2021-11-17,P217,Wall Clock,Home Decor,899,1,,,0,899,0.0,899.0,7,4,982
T2114,2023-12-16 08:27:00,S16,HCL Mart Kolkata,Kolkata,East,C065,Sita,sita70@gmail.com,8700580516,Silver,2022-05-14,P363,Cushion Cover,Home Decor,299,2,,,0,598,0.0,598.0,12,5,581
T5149,2024-04-11 15:06:15,S16,HCL Mart Ahmedabad,Ahmedabad,West,C053,Ravi,ravi74@gmail.com,9039356978,Gold,2022-06-26,P350,Jeans,Apparel,1999,5,,,0,9995,0.0,9995.0,4,3,655
T2553,2023-07-26 02:26:04,S19,HCL Mart Bhubaneswar,Bhubaneswar,East,C029,John,john13@gmail.com,7123677293,Platinum,2021-01-29,P229,Atta 5kg,Grocery,350,3,,,0,1050,0.0,1050.0,7,2,908
T6979,2024-07-21 20:37:36,S20,HCL Mart Guwahati,Guwahati,East,C008,Ravi,ravi99@gmail.com,9920389089,Platinum,2023-05-08,P476,Wireless Mouse,Electronics,1200,3,,,0,3600,0.0,3600.0,7,6,440
T6225,2023-06-07 12:02:23,S20,HCL Mart Bangalore,Bangalore,South,C158,Sita,sita52@gmail.com,9227003437,Silver,2022-03-12,P285,Wall Clock,Home Decor,899,1,,,0,899,0.0,899.0,6,2,452
T6514,2024-11-24 11:36:44,S18,HCL Mart Bangalore,Bangalore,South,C011,Anil,anil63@gmail.com,9993920776,Gold,2023-12-14,P449,iPhone Charger,Electronics,999,2,,,0,1998,0.0,1998.0,11,6,346
T1434,2024-01-27 19:50:00,S09,HCL Mart Hyderabad,Hyderabad,South,C061,Anil,anil23@gmail.com,9489098462,Platinum,2021-05-21,P477,Wall Clock,Home Decor,899,4,,,0,3596,0.0,3596.0,1,5,981
T6854,2023-12-29 00:00:00,S06,HCL Mart Kolkata,Kolkata,East,C181,Aman,aman37@gmail.com,8272008296,Gold,2023-11-20,P432,Socks Pack,Apparel,399,4,PR14,Mid-Week Treats,8,2001,127.68,1468.32,12,4,39
T3656,2023-08-25 04:20:09,S20,HCL Mart Pune,Pune,West,C192,Ravi,ravi82@gmail.com,8063654335,Bronze,2021-04-04,P186,Cushion Cover,Home Decor,299,1,,,0,299,0.0,299.0,8,4,873
T4876,2024-06-24 00:31:39,S01,HCL Mart Guwahati,Guwahati,East,C066,Aman,aman67@gmail.com,7534263382,Platinum,2022-01-04,P250,Socks Pack,Apparel,399,2,PR06,Back to School,10,798,79.8,718.2,6,0,902
T5741,2023-01-15 12:55:13,S14,HCL Mart Bangalore,Bangalore,South,C176,Vikram,vikram51@gmail.com,9277855416,Silver,2021-08-10,P137,Cushion Cover,Home Decor,299,3,,,0,897,0.0,897.0,1,6,523
T5078,2023-09-16 15:13:49,S10,HCL Mart Guwahati,Guwahati,East,C129,Sara,sara43@gmail.com,7543473682,Platinum,2020-10-15,P347,Jeans,Apparel,1999,3,PR01,New Year Sale,10,5997,599.7,5397.3,9,5,1066
T2128,2024-05-16 08:12:32,S15,HCL Mart Pune,Pune,West,C071,Vikram,vikram96@gmail.com,7679783382,Gold,2022-03-19,P381,Power Bank,Electronics,1500,4,PR04,Flash Sale,5,6000,300.0,5700.0,5,3,789
T5421,2024-10-25 20:56:39,S14,HCL Mart Chandigarh,Chandigarh,North,C071,Sara,sara94@gmail.com,7657163850,Silver,2023-07-16,P360,Atta 5kg,Grocery,350,3,PR12,Spring Collection Launch,7,1050,73.5,976.5,10,4,467
T6190,2023-07-08 09:05:09,S11,HCL Mart Mumbai,Mumbai,West,C195,Priya,priya85@gmail.com,7136913502,Silver,2021-01-27,P353,Cushion Cover,Home Decor,299,1,,,0,299,0.0,299.0,7,5,892
T5123,2023-06-13 17:00:27,S01,HCL Mart Guwahati,Guwahati,East,C018,Anil,anil20@gmail.com,8974114393,Silver,2021-09-08,P459,Power Bank,Electronics,1500,3,,,0,4500,0.0,4500.0,6,1,643
T3519,2023-12-02 00:00:00,S11,HCL Mart Mumbai,Mumbai,West,C069,Ravi,ravi75@gmail.com,7640825430,Gold,2023-04-09,P131,Socks Pack,Apparel,399,4,PR09,Weekend Blast,5,1596,79.8,1516.2,12,5,237
DUPLICATE_ID,2024-05-25 13:40:50,S10,HCL Mart Mumbai,Mumbai,West,C092,Vikram,vikram52@gmail.com,8355504877,Platinum,2021-09-15,P159,Atta 5kg,Grocery,350,5,PR01,New Year Sale,10,1750,175.0,1575.0,5,5,983
T2103,2024-12-24 12:25:58,S15,HCL Mart Delhi,Delhi,North,C013,Sara,sara12@gmail.com,8042137500,Platinum,2020-07-11,P263,Wireless Mouse,Electronics,1200,5,PR05,Summer Clearance,25,6000,1500.0,4500.0,12,1,1627
T6108,2023-02-23 04:49:36,S02,HCL Mart Mumbai,Mumbai,West,C049,Priya,priya36@gmail.com,9655914591,Platinum,2022-03-19,P332,USB-C Cable,Electronics,500,5,,,0,2500,0.0,2500.0,2,3,341
T5742,2023-01-19 07:19:53,S16,HCL Mart Chennai,Chennai,South,C148,Ravi,ravi18@gmail.com,7083495394,Platinum,2022-03-10,P377,Atta 5kg,Grocery,350,3,,,0,1050,0.0,1050.0,1,3,315
T5221,2024-08-03 00:00:00,S12,HCL Mart Chennai,Chennai,South,C110,Vikram,vikram14@gmail.com,7340604115,Platinum,2024-05-08,P129,Jeans,Apparel,1999,2,,,0,3998,0.0,3998.0,8,5,87
T6185,2024-09-12 12:16:15,S10,HCL Mart Ahmedabad,Ahmedabad,West,C105,Sita,sita70@gmail.com,9474055460,Bronze,2024-01-16,P202,Wall Clock,Home Decor,899,3,PR13,End of Season Sale,40,2697,1078.8,1618.2,9,3,240
T6712,2024-06-28 23:16:38,S19,HCL Mart Bangalore,Bangalore,South,C015,Ravi,ravi45@gmail.com,9757767571,Platinum,2021-10-30,P215,Rice Bag 5kg,Grocery,450,4,,,0,1800,0.0,1800.0,6,4,972
T1195,2023-07-28 16:34:00,S06,HCL Mart Pune,Pune,West,C003,Sita,sita56@gmail.com,9765310908,Silver,2022-01-25,P250,iPhone Charger,Electronics,999,2,,,0,1998,0.0,1998.0,7,4,549
T1616,2023-07-13 12:44:00,S19,HCL Mart Guwahati,Guwahati,East,C173,Anil,anil62@gmail.com,8574278563,Platinum,2022-11-06,P197,USB-C Cable,Electronics,500,1,,,0,500,0.0,500.0,7,3,249
T1644,2023-07-02 15:45:00,S15,HCL Mart Mumbai,Mumbai,West,C023,John,john36@gmail.com,8035931273,Silver,2022-03-19,P444,Rice Bag 5kg,Grocery,450,2,,,0,900,0.0,900.0,7,6,470
DUPLICATE_ID,2024-09-09 15:32:00,S10,HCL Mart Guwahati,Guwahati,East,C103,Ravi,ravi71@gmail.com,7569123448,Gold,2024-07-31,P103,Rice Bag 5kg,Grocery,450,1,,,0,450,0.0,450.0,9,0,40
T4117,2023-09-24 00:00:00,S03,HCL Mart Bhubaneswar,Bhubaneswar,East,C130,Ravi,ravi49@gmail.com,8220197589,Platinum,2023-06-03,P419,Table Lamp,Home Decor,1200,5,,,0,6000,0.0,6000.0,9,6,113
T4371,2023-06-18 15:36:36,S04,HCL Mart Chandigarh,Chandigarh,North,C187,Ravi,ravi10@gmail.com,7000770266,Silver,2022-02-07,P461,Table Lamp,Home Decor,1200,3,,,0,3600,0.0,3600.0,6,6,496
T3777,2023-07-13 05:31:27,S05,HCL Mart Chandigarh,Chandigarh,North,C105,Sara,sara55@gmail.com,8275675629,Gold,2023-01-16,P373,Cooking Oil 1L,Grocery,180,5,,,0,900,0.0,900.0,7,3,178
T6738,2023-08-25 08:04:54,S18,HCL Mart Chennai,Chennai,South,C103,Priya,priya61@gmail.com,9399522535,Platinum,2021-07-06,P222,Hoodie,Apparel,1499,1,,,0,1499,0.0,1499.0,8,4,780
T6914,2024-06-18 11:21:17,S09,HCL Mart Kolkata,Kolkata,East,C169,Vikram,vikram49@gmail.com,8034177941,Gold,2024-04-10,P461,Table Lamp,Home Decor,1200,5,,,0,6000,0.0,6000.0,6,1,69
T6342,2024-04-26 08:15:00,S06,HCL Mart Pune,Mumbai,North,C035,Ravi,ravi22@gmail.com,9978437831,Silver,2021-11-30,P380,Cushion Cover,Home Decor,299,1,PR03,Electronics Bonanza,15,299,44.85,254.15,4,4,878
T1331,2024-05-12 14:34:00,S01,HCL Mart Hyderabad,Hyderabad,South,C108,Sita,sita59@gmail.com,9335704402,Silver,2024-04-01,P308,Jeans,Apparel,1999,2,PR01,New Year Sale,10,3998,399.8,3598.2,5,6,41
T3208,2024-07-30 06:07:13,S03,HCL Mart Bhubaneswar,Bhubaneswar,East,C035,Ravi,ravi45@gmail.com,7270670545,Platinum,2022-10-25,P283,iPhone Charger,Electronics,999,5,,,0,4995,0.0,4995.0,7,1,644
T6227,2024-01-19 17:17:02,S10,HCL Mart Bangalore,Mumbai,North,C123,Ravi,ravi81@gmail.com,7478122447,Platinum,2023-10-12,P362,Atta 5kg,Grocery,350,2,,,0,700,0.0,700.0,1,4,99
T6037,2023-01-02 15:10:21,S11,HCL Mart Chandigarh,Chandigarh,North,C064,Vikram,vikram90@gmail.com,9980057127,Silver,2021-09-23,P270,Hoodie,Apparel,1499,5,,,0,7495,0.0,7495.0,1,0,466
T3671,2024-07-31 23:48:12,S03,HCL Mart Delhi,Delhi,North,C107,Sita,sita82@gmail.com,7344992089,Gold,2020-11-20,P325,T-Shirt,Apparel,799,4,PR15,Anniversary Discount,22,3196,703.12,2492.88,7,2,1349
T1973,2023-08-17 13:06:00,S08,HCL Mart Bangalore,Bangalore,South,C019,Vikram,vikram12@gmail.com,8886762562,Bronze,2021-06-11,P222,Hoodie,Apparel,1499,3,,,0,4497,0.0,4497.0,8,3,797
T1484,2023-07-08 09:16:00,S06,HCL Mart Mumbai,Mumbai,West,C123,Anil,anil50@gmail.com,8442360049,Gold,2023-01-21,P481,Rice Bag 5kg,Grocery,450,5,,,0,2250,0.0,2250.0,7,5,168
T3421,2023-10-28 16:37:19,S07,HCL Mart Hyderabad,Hyderabad,South,C045,John,john59@gmail.com,9211332763,Platinum,2023-01-28,P202,Atta 5kg,Grocery,350,3,PR12,Spring Collection Launch,7,1050,73.5,976.5,10,5,273
